0.612	0.275	0.01245	NAN	NAN	NAN	
0.614	0.275	0.01305	0.01188	-0.003267	NAN	
0.616	0.28	0.01215	NAN	NAN	NAN	
0.618	0.28	0.0111	NAN	NAN	NAN	
0.62	0.28	0.0108	NAN	NAN	NAN	
0.622	0.28	0.01215	NAN	NAN	NAN	
0.624	0.28	0.0132	0.01188	-0.0033264	NAN	
0.626	0.285	0.012	NAN	NAN	NAN	
0.628	0.285	0.01125	NAN	NAN	NAN	
0.63	0.285	0.0111	NAN	NAN	NAN	
0.632	0.285	0.01215	NAN	NAN	NAN	
0.634	0.285	0.01305	0.01191	-0.00339435	NAN	
0.636	0.29	0.0123	NAN	NAN	NAN	
0.638	0.29	0.01095	NAN	NAN	NAN	
0.64	0.29	0.01095	NAN	NAN	NAN	
0.642	0.29	0.012	NAN	NAN	NAN	
0.644	0.29	0.01335	0.01185	-0.0034365	NAN	
0.646	0.29	0.01185	NAN	NAN	NAN	
0.648	0.295	0.0111	NAN	NAN	NAN	
0.65	0.295	0.01095	NAN	NAN	NAN	
0.652	0.295	0.01215	NAN	NAN	NAN	
0.654	0.295	0.01305	0.01182	-0.0034869	NAN	
0.656	0.295	0.01215	NAN	NAN	NAN	
0.658	0.3	0.0108	NAN	NAN	NAN	
0.66	0.3	0.01125	NAN	NAN	NAN	
0.662	0.3	0.012	NAN	NAN	NAN	
0.664	0.3	0.01305	0.01188	-0.003564	NAN	
0.666	0.3	0.0123	NAN	NAN	NAN	
0.668	0.3	0.0108	NAN	NAN	NAN	
0.67	0.305	0.0114	NAN	NAN	NAN	
0.672	0.305	0.01215	NAN	NAN	NAN	
0.674	0.305	0.0129	0.01194	-0.0036417	NAN	
0.676	0.305	0.01245	NAN	NAN	NAN	
0.678	0.305	0.0108	NAN	NAN	NAN	
0.68	0.31	0.0111	NAN	NAN	NAN	
0.682	0.31	0.01245	NAN	NAN	NAN	
0.684	0.31	0.0129	0.01191	-0.0036921	NAN	
0.686	0.31	0.0123	NAN	NAN	NAN	
0.688	0.31	0.0108	NAN	NAN	NAN	
0.69	0.31	0.01125	NAN	NAN	NAN	
0.692	0.315	0.01275	NAN	NAN	NAN	
0.694	0.315	0.01275	0.01194	-0.0037611	NAN	
0.696	0.315	0.012	NAN	NAN	NAN	
0.698	0.315	0.01095	NAN	NAN	NAN	
0.7	0.315	0.0108	NAN	NAN	NAN	
0.702	0.32	0.0126	NAN	NAN	NAN	
0.704	0.32	0.0129	0.01191	-0.0038112	NAN	
0.706	0.32	0.01215	NAN	NAN	NAN	
0.708	0.32	0.0111	NAN	NAN	NAN	
0.71	0.32	0.01065	NAN	NAN	NAN	
0.712	0.32	0.01215	NAN	NAN	NAN	
0.714	0.325	0.01275	0.01173	-0.00381225	NAN	
0.716	0.325	0.012	NAN	NAN	NAN	
0.718	0.325	0.0111	NAN	NAN	NAN	
0.72	0.325	0.0108	NAN	NAN	NAN	
0.722	0.325	0.01245	NAN	NAN	NAN	
0.724	0.33	0.0132	0.01188	-0.0039204	NAN	
0.726	0.33	0.0117	NAN	NAN	NAN	
0.728	0.33	0.01125	NAN	NAN	NAN	
0.73	0.33	0.0108	NAN	NAN	NAN	
0.732	0.33	0.01245	NAN	NAN	NAN	
0.734	0.33	0.0129	0.01173	-0.0038709	NAN	
0.736	0.335	0.0117	NAN	NAN	NAN	
0.738	0.335	0.0108	NAN	NAN	NAN	
0.74	0.335	0.0111	NAN	NAN	NAN	
0.742	0.335	0.01215	NAN	NAN	NAN	
0.744	0.335	0.01305	0.01188	-0.0039798	NAN	
0.746	0.34	0.0123	NAN	NAN	NAN	
0.748	0.34	0.0108	NAN	NAN	NAN	
0.75	0.34	0.0111	NAN	NAN	NAN	
0.752	0.34	0.01215	NAN	NAN	NAN	
0.754	0.34	0.0132	0.01185	-0.004029	NAN	
0.756	0.34	0.01215	NAN	NAN	NAN	
0.758	0.345	0.01065	NAN	NAN	NAN	
0.76	0.345	0.01095	NAN	NAN	NAN	
0.762	0.345	0.0123	NAN	NAN	NAN	
0.764	0.345	0.0129	0.01182	-0.0040779	NAN	
0.766	0.345	0.01215	NAN	NAN	NAN	
0.768	0.35	0.0108	NAN	NAN	NAN	
0.77	0.35	0.01125	NAN	NAN	NAN	
0.772	0.35	0.0126	NAN	NAN	NAN	
0.774	0.35	0.01275	0.01197	-0.0041895	NAN	
0.776	0.35	0.0123	NAN	NAN	NAN	
0.778	0.35	0.01095	NAN	NAN	NAN	
0.78	0.355	0.0111	NAN	NAN	NAN	
0.782	0.355	0.0126	NAN	NAN	NAN	
0.784	0.355	0.0129	0.01194	-0.0042387	NAN	
0.786	0.355	0.01215	NAN	NAN	NAN	
0.788	0.355	0.01095	NAN	NAN	NAN	
0.79	0.36	0.0108	NAN	NAN	NAN	
0.792	0.36	0.01245	NAN	NAN	NAN	
0.794	0.36	0.0129	0.01182	-0.0042552	NAN	
0.796	0.36	0.012	NAN	NAN	NAN	
0.798	0.36	0.01095	NAN	NAN	NAN	
0.8	0.36	0.0105	NAN	NAN	NAN	
0.802	0.365	0.01275	NAN	NAN	NAN	
0.804	0.365	0.01305	0.01179	-0.00430335	NAN	
0.806	0.365	0.0117	NAN	NAN	NAN	
0.808	0.365	0.01095	NAN	NAN	NAN	
0.81	0.365	0.0111	NAN	NAN	NAN	
0.812	0.37	0.0123	NAN	NAN	NAN	
0.814	0.37	0.01335	0.01191	-0.0044067	NAN	
0.816	0.37	0.01185	NAN	NAN	NAN	
0.818	0.37	0.01095	NAN	NAN	NAN	
0.82	0.37	0.01125	NAN	NAN	NAN	
0.822	0.37	0.01215	NAN	NAN	NAN	
0.824	0.375	0.0132	0.01194	-0.0044775	NAN	
0.826	0.375	0.01215	NAN	NAN	NAN	
0.828	0.375	0.01095	NAN	NAN	NAN	
0.83	0.375	0.0111	NAN	NAN	NAN	
0.832	0.375	0.01245	NAN	NAN	NAN	
0.834	0.38	0.0132	0.01194	-0.0045372	NAN	
0.836	0.38	0.01215	NAN	NAN	NAN	
0.838	0.38	0.0108	NAN	NAN	NAN	
0.84	0.38	0.0114	NAN	NAN	NAN	
0.842	0.38	0.0123	NAN	NAN	NAN	
0.844	0.38	0.0132	0.01203	-0.0045714	NAN	
0.846	0.385	0.01245	NAN	NAN	NAN	
0.848	0.385	0.0108	NAN	NAN	NAN	
0.85	0.385	0.0114	NAN	NAN	NAN	
0.852	0.385	0.0126	NAN	NAN	NAN	
0.854	0.385	0.0129	0.01203	-0.00463155	NAN	
0.856	0.39	0.0123	NAN	NAN	NAN	
0.858	0.39	0.01095	NAN	NAN	NAN	
0.86	0.39	0.01125	NAN	NAN	NAN	
0.862	0.39	0.01245	NAN	NAN	NAN	
0.864	0.39	0.0129	0.012	-0.00468	NAN	
0.866	0.39	0.01245	NAN	NAN	NAN	
0.868	0.395	0.01095	NAN	NAN	NAN	
0.87	0.395	0.01095	NAN	NAN	NAN	
0.872	0.395	0.01245	NAN	NAN	NAN	
0.874	0.395	0.01275	0.01188	-0.0046926	NAN	
0.876	0.395	0.0123	NAN	NAN	NAN	
0.878	0.4	0.01095	NAN	NAN	NAN	
0.88	0.4	0.0108	NAN	NAN	NAN	
0.882	0.4	0.0126	NAN	NAN	NAN	
0.884	0.4	0.0129	0.01188	-0.004752	NAN	
0.886	0.4	0.012	NAN	NAN	NAN	
0.888	0.4	0.0111	NAN	NAN	NAN	
0.89	0.405	0.0108	NAN	NAN	NAN	
0.892	0.405	0.01275	NAN	NAN	NAN	
0.894	0.405	0.01305	0.01194	-0.0048357	NAN	
0.896	0.405	0.01215	NAN	NAN	NAN	
0.898	0.405	0.01095	NAN	NAN	NAN	
0.9	0.41	0.01095	NAN	NAN	NAN	
0.902	0.41	0.0126	NAN	NAN	NAN	
0.904	0.41	0.01305	0.012	-0.00492	NAN	
0.906	0.41	0.01215	NAN	NAN	NAN	
0.908	0.41	0.01125	NAN	NAN	NAN	
0.91	0.41	0.01125	NAN	NAN	NAN	
0.912	0.415	0.0123	NAN	NAN	NAN	
0.914	0.415	0.01305	0.01188	-0.0049302	NAN	
0.916	0.415	0.01185	NAN	NAN	NAN	
0.918	0.415	0.01095	NAN	NAN	NAN	
0.92	0.415	0.01125	NAN	NAN	NAN	
0.922	0.42	0.01215	NAN	NAN	NAN	
0.924	0.42	0.01305	0.01188	-0.0049896	NAN	
0.926	0.42	0.0123	NAN	NAN	NAN	
0.928	0.42	0.01065	NAN	NAN	NAN	
0.93	0.42	0.0114	NAN	NAN	NAN	
0.932	0.42	0.01245	NAN	NAN	NAN	
0.934	0.425	0.0129	0.01194	-0.0050745	NAN	
0.936	0.425	0.01215	NAN	NAN	NAN	
0.938	0.425	0.0108	NAN	NAN	NAN	
0.94	0.425	0.01125	NAN	NAN	NAN	
0.942	0.425	0.01275	NAN	NAN	NAN	
0.944	0.43	0.0129	0.01203	-0.0051729	NAN	
0.946	0.43	0.0123	NAN	NAN	NAN	
0.948	0.43	0.01095	NAN	NAN	NAN	
0.95	0.43	0.01095	NAN	NAN	NAN	
0.952	0.43	0.01275	NAN	NAN	NAN	
0.954	0.435	0.0129	0.012	-0.00522	NAN	
0.956	0.435	0.0123	NAN	NAN	NAN	
0.958	0.435	0.0111	NAN	NAN	NAN	
0.96	0.435	0.01095	NAN	NAN	NAN	
0.962	0.435	0.01275	NAN	NAN	NAN	
0.964	0.435	0.0129	0.012	-0.00522	NAN	
0.966	0.44	0.01215	NAN	NAN	NAN	
